,Gender,Age,Educational_Level,Income_LevelM,Ewaste_Awareness,If_yes,Policy_Awareness,Life_Expect_AC,Life_Expect_Lap,Life_Expect_LED,Life_Expect_Washing_Machine,Life_Expect_Cal,Life_Expect_Mobile,Awareness_EWaste_Center,Preferable_Method_to_Dispose_EWaste,WTE_frige,WTE_TV,WTE_LED,WTE_Printer,WTE_vedio_cam,WTE_Land_Phone,Satisfaction_Current_EWaste_Mngt,Caring_Convinence,Responsible_Party,Believe_adverse_effect_EWaste_Human,Believe_adverse_effect_EWaste_Env,Need_for_Further_Awareness,WTP_for_Effective_Ewaste_Disposal,District_Anuradhapura,District_Badulla,District_Batticaloa,District_Colombo,District_Galle,District_Gampaha,District_Hambantota,District_Jaffna,District_Kalutara,District_Kandy,District_Kegalle,District_Kilinochchi,District_Kurunegala,District_Mannar,District_Matale,District_Matara,District_Monaragala,District_Mullaitivu,District_Nuwara Eliya,District_Polonnaruwa,District_Puttalam,District_Ratnapura,District_Trincomalee,District_Vavuniya,IF_not_Y_I demand the scrap value of the item to be paid by the recycler.,IF_not_Y_Inability to accept payment.,IF_not_Y_It is not ideal to expect everyone to pay for disposing an item. It will create a friction for the general public.,IF_not_Y_Keeping used items in memory,IF_not_Y_Lack of enough income.,IF_not_Y_Lack of relevant information,IF_not_Y_Lack of relevant information.,IF_not_Y_Manufacturing companies have to pay.,"IF_not_Y_Parts and components can be reused,therefore, no need to pay. ",IF_not_Y_Payment should not be required. It should be a service,IF_not_Y_The government must pay.,IF_not_Y_The value of the disposal cannot be accurately estimated.,IF_not_Y_They can earn by recycling e waste,"IF_not_Y_Through the collection of e-waste, that person or company can take the possible use of that, as a one being aware about those aspects which the commoners might not have. So there is no need to pay for that as it’s a win-win situation for both the collector and the disposer.",IF_not_Y_Why should i pay back after all spending a bigger amount to buy the equipment,Reasons_discard_RepairCost_ The cost of repairs is high ,Reasons_discard_RepairCost_The cost of repairs is high,Reasons_discard_InabRepair_ inability to repair,Reasons_discard_InabRepair_Inability to repair,Reasons_discard_Update_Having to update,Still_Usable_OutCombus_Outdoor combustion,Still_Usable_RecyCent_Transfer to a recycling center,Still_Usable_SaleScrapMetal_Sale to scrap metal collectors,Still_Usable_Resale_Resale,Still_Usable_Reuse_Reuse,Broken_EEE_GenWaste_Disposal as general waste ,Broken_EEE_OutCombus_ Outdoor combustion in the open air,Broken_EEE_OutCombus_Outdoor combustion,Broken_EEE_RecyCent_Transfer to a recycling center,Broken_EEE_Repair_Repair by a technician,Broken_EEE_SaleScrapMetal_Sale to scrap metal collectors,Broken_EEE_Resale_Resale,Broken_EEE_StoreHome_ Store at home,Broken_EEE_StoreHome_Store at home
413,1,29,G.C.E. A/L,2,1,1,1,4,4,2,4,1,3,-1,3,1,1,0,1,0,0,3,5,0,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
414,1,48,G.C.E. A/L,2,0,1,0,4,4,1,4,1,3,0,3,1,1,1,1,1,1,3,5,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
415,0,40,Diploma,3,0,1,0,4,4,3,4,4,3,-1,1,1,1,1,1,1,1,4,5,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
416,1,27,Undergraduate,2,0,1,0,3,4,2,3,4,4,-1,1,1,1,1,1,1,1,4,5,0,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
417,0,58,G.C.E. O/L,1,0,1,0,4,4,1,4,1,3,0,1,1,1,1,1,1,1,4,5,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
418,0,24,Undergraduate,0,1,1,0,4,3,2,4,2,3,0,3,0,0,0,0,0,0,4,5,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
419,0,22,Undergraduate,2,0,1,0,3,3,1,3,3,3,-1,1,1,1,1,1,1,1,1,5,0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
420,1,21,G.C.E. A/L,0,1,1,0,4,2,1,1,4,3,-1,2,1,1,1,1,1,1,1,5,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
421,1,42,G.C.E. O/L,3,1,1,1,4,4,1,3,2,4,-1,1,1,1,1,1,1,1,1,5,0,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
422,1,39,G.C.E. O/L,1,0,1,0,4,4,2,4,1,2,1,2,1,1,1,1,1,1,1,5,0,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
423,1,22,G.C.E. A/L,1,0,1,0,4,4,2,3,4,4,-1,3,1,1,1,1,1,1,1,5,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
424,0,22,Undergraduate,0,1,1,1,2,3,3,4,1,3,-1,3,1,1,1,1,1,1,5,5,0,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
425,1,27,Diploma,3,0,1,0,4,3,2,4,4,4,1,1,1,1,1,1,1,1,2,2,0,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,1,47,G.C.E. A/L,2,1,1,0,4,4,2,4,2,3,1,1,1,1,1,1,1,1,2,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
427,0,21,Undergraduate,0,1,1,0,2,3,1,2,1,2,-1,3,0,0,0,0,0,0,2,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
428,0,24,Undergraduate,0,0,1,0,4,4,4,4,4,4,0,1,1,1,1,1,1,1,2,2,0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
429,0,24,Undergraduate,0,0,1,0,4,4,4,4,4,4,0,1,0,0,1,0,0,1,2,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
430,0,23,G.C.E. A/L,0,1,1,0,4,4,2,4,4,4,0,1,1,1,1,1,1,1,2,2,0,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
431,0,30,G.C.E. A/L,2,0,1,0,4,4,1,4,2,4,-1,1,1,1,1,1,1,1,2,2,0,4,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
432,1,40,G.C.E. A/L,2,1,1,0,4,3,1,1,1,2,-1,1,1,1,1,1,1,1,2,2,0,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
433,0,23,G.C.E. A/L,0,0,1,0,4,2,1,4,1,1,0,1,1,1,1,1,1,1,2,2,0,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
434,1,21,Diploma,0,1,1,0,3,4,2,3,2,2,0,1,1,1,1,1,1,1,2,2,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
435,0,42,Graduate,2,1,1,0,3,3,2,4,2,2,0,1,1,1,1,1,1,1,2,2,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,1,52,G.C.E. A/L,2,1,1,0,4,4,2,4,4,3,-1,1,1,1,1,1,1,1,3,2,0,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
437,1,23,Undergraduate,1,0,1,0,4,4,3,4,3,4,-1,1,1,1,1,1,1,1,3,2,0,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0,23,Undergraduate,0,1,1,1,4,4,2,4,3,4,-1,1,0,0,0,0,0,0,3,2,0,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
439,0,21,Undergraduate,0,0,1,1,3,4,3,3,3,4,-1,1,1,1,1,0,1,0,3,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440,1,45,G.C.E. A/L,3,1,1,0,4,4,1,4,2,2,-1,1,1,1,0,0,0,0,3,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
441,1,24,Undergraduate,0,1,1,0,4,4,1,4,4,4,0,3,1,1,1,1,1,1,3,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
442,1,22,G.C.E. A/L,0,1,1,0,4,4,2,4,4,4,0,1,1,1,0,1,1,0,3,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
443,0,24,Undergraduate,0,1,1,0,3,2,3,2,1,3,0,1,1,1,1,1,1,1,3,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
444,1,22,Undergraduate,1,1,1,0,4,4,1,4,3,4,0,1,1,1,0,1,1,0,3,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
445,1,22,Undergraduate,0,1,1,0,4,4,1,4,4,2,-1,1,1,1,1,1,1,1,3,2,0,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
446,1,28,G.C.E. A/L,2,1,1,0,4,3,1,3,1,3,-1,1,1,1,1,1,1,1,3,2,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
447,1,41,G.C.E. A/L,4,0,1,1,2,2,1,2,3,4,-1,1,1,1,1,0,1,1,3,2,0,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
448,1,18,G.C.E. O/L,0,0,1,0,2,4,1,4,2,4,-1,1,1,1,0,0,1,1,3,2,0,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
449,1,33,G.C.E. O/L,2,0,1,0,4,3,1,3,1,2,-1,1,1,1,1,1,1,1,3,2,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
450,0,23,Undergraduate,0,1,1,0,4,4,2,4,3,4,0,1,0,0,0,0,0,0,3,2,0,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
451,0,27,Graduate,5,0,1,0,4,4,1,4,4,3,0,1,0,0,0,0,0,0,3,2,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
452,1,24,Undergraduate,0,0,1,0,1,4,1,2,2,4,0,1,1,1,1,1,1,0,3,2,0,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
453,0,31,G.C.E. A/L,2,0,1,0,4,4,1,4,4,4,0,1,1,1,0,0,0,0,3,2,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,1,45,G.C.E. A/L,2,0,1,0,3,2,1,3,3,2,0,1,1,1,1,1,0,1,3,2,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
455,0,23,Undergraduate,0,1,1,0,4,3,1,3,1,3,1,1,0,0,1,1,1,0,3,2,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
456,0,21,Undergraduate,0,0,1,0,1,2,1,1,1,2,1,3,0,0,0,0,0,0,3,2,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
457,0,19,G.C.E. A/L,0,0,1,0,4,4,2,4,3,4,0,1,1,1,0,1,1,1,4,2,0,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
458,0,23,Undergraduate,0,0,1,0,4,4,2,4,2,3,-1,1,1,1,1,1,1,1,1,2,0,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,1,55,G.C.E. A/L,3,1,1,1,4,4,2,4,2,2,1,3,1,1,1,1,1,1,1,2,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
460,1,30,G.C.E. A/L,2,1,1,1,4,4,1,4,3,4,-1,1,1,1,0,1,1,0,5,2,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461,1,23,G.C.E. A/L,2,0,1,0,2,3,4,4,1,4,1,1,1,1,0,1,1,1,5,2,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1,27,G.C.E. A/L,3,0,1,0,1,4,1,3,2,3,-1,1,1,1,0,1,1,1,2,4,0,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
463,0,54,G.C.E. A/L,0,0,1,0,4,1,1,3,1,1,-1,1,1,1,0,1,1,1,2,4,0,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
464,0,26,Graduate,3,0,1,0,2,3,1,3,4,2,-1,1,1,1,1,1,1,1,2,4,0,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0,62,Graduate,4,1,1,0,3,4,2,3,4,4,-1,1,1,1,1,1,1,1,2,4,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
466,1,34,G.C.E. A/L,2,1,1,0,3,4,2,4,2,4,-1,1,1,1,1,1,1,1,2,4,0,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
467,1,21,Undergraduate,0,1,1,0,4,4,2,4,2,4,0,1,1,1,1,1,1,1,2,4,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
468,1,24,G.C.E. A/L,5,1,1,0,4,4,4,4,3,4,0,1,1,1,0,1,1,1,2,4,0,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
469,0,44,Graduate,2,0,1,0,4,4,2,4,4,4,1,1,1,1,0,1,1,1,2,4,0,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
470,0,23,Undergraduate,0,1,1,0,4,4,2,4,3,4,0,2,1,1,1,1,1,1,2,4,0,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
471,1,21,Undergraduate,0,0,1,0,4,3,2,4,4,4,0,2,1,1,0,1,1,0,2,4,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
472,1,24,Undergraduate,0,1,1,0,4,4,2,4,4,3,0,3,1,1,1,1,1,1,2,4,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
473,0,22,G.C.E. A/L,0,1,1,0,4,3,3,4,2,3,0,3,1,1,0,1,0,1,2,4,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
474,0,26,G.C.E. A/L,2,0,1,0,4,3,2,4,4,4,0,1,0,0,0,0,0,0,3,4,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
475,0,23,Undergraduate,0,1,1,0,4,4,2,4,3,4,0,1,1,0,0,1,1,0,3,4,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
476,0,23,Undergraduate,0,1,1,0,4,4,2,4,4,4,0,1,1,1,1,1,1,1,3,4,0,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
477,0,32,G.C.E. A/L,2,1,1,0,4,3,3,4,2,4,-1,1,1,1,1,1,1,1,3,4,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
478,0,25,Undergraduate,1,1,1,0,4,4,3,4,4,4,0,1,1,1,0,1,1,0,3,4,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
479,0,25,Diploma,2,0,1,0,4,4,3,4,4,4,0,1,1,1,1,1,1,1,3,4,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,1,19,G.C.E. A/L,1,0,1,0,4,4,2,4,4,4,-1,1,1,1,1,1,1,1,3,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
481,0,21,Undergraduate,0,0,1,0,2,2,2,2,1,1,-1,1,1,1,0,1,1,1,3,4,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
482,1,23,Diploma,2,0,1,0,4,3,2,4,2,2,-1,1,1,1,1,1,1,1,3,4,0,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
